Volatility,3,Framework,2.9.0
PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
***,5932,4456,ksolaunch.exe,0x84afd030,1,0,1,False,2017-12-08,21:15:14.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Kingsoft\WPS,Office\ksolaunch.exe,"""C:/Program",Files/Kingsoft/WPS,"Office/ksolaunch.exe""",/wpscloudlaunch,/broadcast,/start_from=wps,C:\Program,Files\Kingsoft\WPS,Office\ksolaunch.exe
**,4472,324,FoxitReader.ex,0x8502e898,0,-,1,False,2017-12-08,21:13:28.000000,UTC,2017-12-08,21:13:38.000000,UTC,\Device\HarddiskVolume2\Program,Files\Foxit,Software\Foxit,Reader\FoxitReader.exe,-,-
2736,2708,GoogleCrashHan,0x85e679c8,5,73,0,False,2017-12-08,21:12:37.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Google\Update\1.3.33.7\GoogleCrashHandler.exe,-,-
2188,1228,YoukuDesktop.e,0x8502aa40,92,873,1,False,2017-12-08,21:13:19.000000,UTC,N/A,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\YoukuDesktop.exe,[proxy],C:\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\YoukuDesktop.exe
*,5392,2188,ytbrowser.exe,0x85020950,29,514,1,False,2017-12-08,21:13:47.000000,UTC,N/A,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ytbrowser.exe,"""C:\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ytbrowser.exe""",https%3A%2F%2Fpc%2Eyouku%2Ecom%2Fiku%2Fhome%3Fscreen%3Diku,C:\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ytbrowser.exe
**,5508,5392,ytbrowser.exe,0x84833c90,11,206,1,False,2017-12-08,21:14:21.000000,UTC,N/A,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ytbrowser.exe,-,-
*,6028,2188,YoukuMediaCent,0x850a8748,29,437,1,False,2017-12-08,21:13:55.000000,UTC,N/A,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\YoukuMediaCenter.exe,iku://|iku|,C:\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\YoukuMediaCenter.exe
**,5152,6028,ikuacc.exe,0x84883758,26,215,1,False,2017-12-08,21:14:19.000000,UTC,N/A,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ikuacc.exe,C:\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ikuacc.exe
**,2948,6028,ikuacc.exe,0x84838030,0,-,1,False,2017-12-08,21:14:08.000000,UTC,2017-12-08,21:14:20.000000,UTC,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\ikuacc.exe,-,-
*,4596,2188,InstallOnline_,0x851b5030,0,-,1,False,2017-12-08,21:14:04.000000,UTC,2017-12-08,21:14:21.000000,UTC,\Device\HarddiskVolume2\Users\enlighten\AppData\Roaming\youku\upgrade\7.3.4.11300\InstallOnline_inside.exe,-,-
**,4708,4596,wpscloudsvr.ex,0x850b68f0,18,388,1,False,2017-12-08,21:13:31.000000,UTC,N/A,\Device\HarddiskVolume2\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\wpscloudsvr.exe,"""C:\Program",Files\Kingsoft\WPS,"Office\10.8.0.6206\office6\wpscloudsvr.exe""",Run,/InstanceId:WpsCloudSvr,"""C:\Program",Files\Kingsoft\WPS,"Office\10.8.0.6206\office6\wpscloudsvrimp.dll""",/broadcast,/start_from=wpp,C:\Program,Files\Kingsoft\WPS,Office\10.8.0.6206\office6\wpscloudsvr.exe
